State FIPS,County FIPS,Postal,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Under Age 18,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
16,063,ID,Lincoln County,725,580,870,14.1,11.3,16.9,319,244,394,19.0,14.5,23.5,203,150,256,16.6,12.3,20.9,"39,517","35,991","43,043",,,,,,
16,065,ID,Madison County,"10,403","9,093","11,713",28.4,24.8,32.0,"1,954","1,524","2,384",20.1,15.7,24.5,"1,191",890,"1,492",19.5,14.6,24.4,"36,202","33,108","39,296",,,,,,
16,067,ID,Minidoka County,"3,158","2,483","3,833",15.8,12.4,19.2,"1,289",967,"1,611",22.1,16.6,27.6,819,602,"1,036",19.9,14.6,25.2,"39,802","36,722","42,882",,,,,,
16,069,ID,Nez Perce County,"4,799","3,841","5,757",12.5,10.0,15.0,"1,489","1,153","1,825",17.8,13.8,21.8,930,700,"1,160",15.2,11.4,19.0,"43,580","39,671","47,489",,,,,,
16,071,ID,Oneida County,526,406,646,12.4,9.6,15.2,210,156,264,16.6,12.4,20.8,137,100,174,14.5,10.6,18.4,"44,425","40,226","48,624",,,,,,
16,073,ID,Owyhee County,"2,579","2,103","3,055",22.7,18.5,26.9,"1,069",837,"1,301",32.2,25.2,39.2,692,531,853,28.5,21.9,35.1,"36,670","33,519","39,821",,,,,,
16,075,ID,Payette County,"3,829","3,042","4,616",17.1,13.6,20.6,"1,487","1,118","1,856",23.3,17.5,29.1,939,686,"1,192",20.1,14.7,25.5,"39,724","36,133","43,315",,,,,,
16,077,ID,Power County,"1,283",979,"1,587",16.4,12.5,20.3,583,433,733,24.3,18.1,30.5,384,279,489,22.9,16.7,29.1,"39,555","35,866","43,244",,,,,,
16,079,ID,Shoshone County,"2,606","2,108","3,104",20.8,16.8,24.8,710,533,887,27.3,20.5,34.1,447,328,566,22.6,16.6,28.6,"36,129","33,242","39,016",,,,,,
16,081,ID,Teton County,"1,147",887,"1,407",11.3,8.7,13.9,515,379,651,17.2,12.7,21.7,338,243,433,16.7,12.0,21.4,"52,272","47,232","57,312",,,,,,
16,083,ID,Twin Falls County,"11,719","9,557","13,881",15.4,12.6,18.2,"3,967","3,016","4,918",19.0,14.4,23.6,"2,493","1,814","3,172",17.1,12.4,21.8,"42,007","39,448","44,566",,,,,,
16,085,ID,Valley County,"1,219",936,"1,502",12.6,9.7,15.5,418,310,526,21.6,16.0,27.2,274,199,349,19.3,14.0,24.6,"45,248","41,155","49,341",,,,,,
16,087,ID,Washington County,"1,710","1,316","2,104",17.0,13.1,20.9,656,486,826,26.4,19.6,33.2,407,294,520,21.3,15.4,27.2,"35,774","32,591","38,957",,,,,,
17,000,IL,Illinois,"1,732,129","1,707,831","1,756,427",13.8,13.6,14.0,"599,714","585,217","614,211",19.4,18.9,19.9,"408,636","395,855","421,417",18.1,17.5,18.7,"52,967","52,541","53,393","181,600","174,555","188,645",22.1,21.2,23.0
17,001,IL,Adams County,"8,547","7,075","10,019",13.2,10.9,15.5,"2,761","2,150","3,372",18.3,14.3,22.3,"1,854","1,433","2,275",16.9,13.1,20.7,"41,734","39,274","44,194",,,,,,
17,003,IL,Alexander County,"2,401","1,944","2,858",31.1,25.2,37.0,908,717,"1,099",49.0,38.7,59.3,602,468,736,47.4,36.8,58.0,"29,278","26,479","32,077",,,,,,
17,005,IL,Bond County,"2,145","1,669","2,621",13.7,10.7,16.7,672,518,826,18.8,14.5,23.1,425,324,526,16.2,12.3,20.1,"46,364","42,602","50,126",,,,,,
17,007,IL,Boone County,"6,228","5,196","7,260",11.6,9.7,13.5,"2,607","2,112","3,102",16.9,13.7,20.1,"1,677","1,344","2,010",14.2,11.4,17.0,"57,323","53,123","61,523",,,,,,
17,009,IL,Brown County,687,522,852,14.4,11.0,17.8,149,113,185,13.8,10.5,17.1,102,77,127,12.9,9.8,16.0,"43,640","39,634","47,646",,,,,,
17,011,IL,Bureau County,"3,849","3,088","4,610",11.2,9.0,13.4,"1,403","1,115","1,691",17.6,14.0,21.2,902,706,"1,098",15.2,11.9,18.5,"45,580","42,248","48,912",,,,,,
17,013,IL,Calhoun County,548,427,669,10.9,8.5,13.3,170,131,209,15.4,11.9,18.9,112,86,138,13.4,10.3,16.5,"45,772","41,557","49,987",,,,,,
17,015,IL,Carroll County,"1,969","1,538","2,400",13.0,10.1,15.9,644,499,789,21.0,16.3,25.7,426,328,524,18.2,14.0,22.4,"47,032","44,046","50,018",,,,,,
17,017,IL,Cass County,"1,721","1,358","2,084",12.8,10.1,15.5,645,501,789,19.5,15.1,23.9,437,341,533,18.4,14.3,22.5,"43,183","39,469","46,897",,,,,,
17,019,IL,Champaign County,"36,343","32,774","39,912",19.6,17.7,21.5,"7,731","6,480","8,982",20.2,16.9,23.5,"5,320","4,556","6,084",20.0,17.1,22.9,"45,803","43,449","48,157",,,,,,
17,021,IL,Christian County,"4,686","3,849","5,523",14.2,11.7,16.7,"1,510","1,191","1,829",20.0,15.8,24.2,956,745,"1,167",17.4,13.6,21.2,"44,253","40,639","47,867",,,,,,
17,023,IL,Clark County,"1,934","1,469","2,399",12.1,9.2,15.0,676,509,843,18.6,14.0,23.2,466,352,580,17.2,13.0,21.4,"44,312","40,400","48,224",,,,,,
17,025,IL,Clay County,"2,072","1,660","2,484",15.3,12.3,18.3,685,534,836,22.3,17.4,27.2,442,337,547,19.7,15.0,24.4,"38,091","34,813","41,369",,,,,,
17,027,IL,Clinton County,"3,016","2,360","3,672",8.4,6.6,10.2,"1,002",770,"1,234",11.9,9.1,14.7,654,499,809,10.5,8.0,13.0,"52,650","48,642","56,658",,,,,,
17,029,IL,Coles County,"9,253","7,202","11,304",18.7,14.6,22.8,"2,127","1,641","2,613",21.9,16.9,26.9,"1,418","1,090","1,746",20.5,15.8,25.2,"38,242","35,186","41,298",,,,,,
17,031,IL,Cook County,"858,392","833,750","883,034",16.8,16.3,17.3,"298,711","286,424","310,998",24.5,23.5,25.5,"209,796","200,430","219,162",23.9,22.8,25.0,"51,457","50,994","51,920",,,,,,
17,033,IL,Crawford County,"2,734","2,206","3,262",14.9,12.0,17.8,795,612,978,20.1,15.5,24.7,520,394,646,17.6,13.3,21.9,"41,612","38,378","44,846",,,,,,
17,035,IL,Cumberland County,"1,258",988,"1,528",11.6,9.1,14.1,447,344,550,17.7,13.6,21.8,293,226,360,16.2,12.5,19.9,"43,448","39,684","47,212",,,,,,
17,037,IL,DeKalb County,"14,083","12,197","15,969",14.3,12.4,16.2,"3,341","2,682","4,000",14.5,11.6,17.4,"2,130","1,679","2,581",12.9,10.2,15.6,"52,106","48,197","56,015",,,,,,
17,039,IL,De Witt County,"1,765","1,359","2,171",10.9,8.4,13.4,624,476,772,16.8,12.8,20.8,409,310,508,14.7,11.2,18.2,"48,662","44,914","52,410",,,,,,
17,041,IL,Douglas County,"2,184","1,807","2,561",11.1,9.2,13.0,862,677,"1,047",16.9,13.3,20.5,533,412,654,14.5,11.2,17.8,"48,469","44,385","52,553",,,,,,
17,043,IL,DuPage County,"62,484","54,115","70,853",6.9,6.0,7.8,"19,943","16,510","23,376",8.8,7.3,10.3,"13,433","11,007","15,859",7.9,6.5,9.3,"72,470","70,408","74,532",,,,,,
17,045,IL,Edgar County,"2,598","2,063","3,133",14.3,11.4,17.2,874,680,"1,068",21.8,17.0,26.6,554,420,688,19.0,14.4,23.6,"39,386","36,342","42,430",,,,,,
17,047,IL,Edwards County,752,578,926,11.3,8.7,13.9,259,196,322,17.4,13.2,21.6,178,135,221,15.8,12.0,19.6,"43,044","38,993","47,095",,,,,,
17,049,IL,Effingham County,"3,353","2,657","4,049",9.9,7.8,12.0,"1,231",947,"1,515",14.9,11.5,18.3,810,618,"1,002",13.4,10.2,16.6,"49,001","45,582","52,420",,,,,,
17,051,IL,Fayette County,"3,200","2,536","3,864",15.8,12.5,19.1,"1,091",820,"1,362",22.7,17.1,28.3,745,567,923,21.0,16.0,26.0,"38,966","35,400","42,532",,,,,,
17,053,IL,Ford County,"1,502","1,182","1,822",11.0,8.7,13.3,554,422,686,16.9,12.9,20.9,367,280,454,14.8,11.3,18.3,"48,622","44,227","53,017",,,,,,
17,055,IL,Franklin County,"7,888","6,627","9,149",20.3,17.1,23.5,"2,432","1,924","2,940",27.9,22.1,33.7,"1,702","1,336","2,068",26.7,21.0,32.4,"32,853","30,771","34,935",,,,,,
17,057,IL,Fulton County,"4,974","4,086","5,862",14.5,11.9,17.1,"1,463","1,139","1,787",19.4,15.1,23.7,954,728,"1,180",17.0,13.0,21.0,"40,749","37,889","43,609",,,,,,
17,059,IL,Gallatin County,"1,023",805,"1,241",18.5,14.6,22.4,314,241,387,27.7,21.3,34.1,209,161,257,25.9,19.9,31.9,"37,287","33,984","40,590",,,,,,
17,061,IL,Greene County,"2,011","1,565","2,457",14.9,11.6,18.2,697,533,861,22.3,17.0,27.6,474,362,586,20.5,15.7,25.3,"40,399","36,743","44,055",,,,,,
17,063,IL,Grundy County,"3,992","3,354","4,630",8.0,6.7,9.3,"1,267",988,"1,546",9.4,7.3,11.5,840,652,"1,028",8.5,6.6,10.4,"60,130","55,856","64,404",,,,,,
17,065,IL,Hamilton County,"1,215",948,"1,482",14.6,11.4,17.8,426,323,529,22.5,17.1,27.9,288,219,357,20.7,15.7,25.7,"40,670","36,824","44,516",,,,,,
17,067,IL,Hancock County,"2,531","2,070","2,992",13.4,11.0,15.8,824,647,"1,001",20.1,15.8,24.4,543,422,664,18.2,14.1,22.3,"41,520","38,095","44,945",,,,,,
17,069,IL,Hardin County,831,655,"1,007",19.4,15.3,23.5,265,206,324,31.0,24.1,37.9,173,133,213,28.0,21.6,34.4,"34,228","31,053","37,403",,,,,,
17,071,IL,Henderson County,891,702,"1,080",12.3,9.7,14.9,296,226,366,20.5,15.6,25.4,204,155,253,18.6,14.1,23.1,"43,212","39,136","47,288",,,,,,
17,073,IL,Henry County,"5,367","4,312","6,422",10.8,8.7,12.9,"1,863","1,462","2,264",15.9,12.5,19.3,"1,219",949,"1,489",13.9,10.8,17.0,"49,262","45,569","52,955",,,,,,
17,075,IL,Iroquois County,"3,269","2,516","4,022",11.2,8.6,13.8,"1,243",948,"1,538",18.2,13.9,22.5,847,647,"1,047",16.3,12.4,20.2,"43,873","41,362","46,384",,,,,,
17,077,IL,Jackson County,"13,271","11,444","15,098",23.5,20.3,26.7,"3,255","2,712","3,798",31.3,26.1,36.5,"2,310","1,925","2,695",31.7,26.4,37.0,"32,739","30,177","35,301",,,,,,
17,079,IL,Jasper County,"1,038",792,"1,284",10.8,8.2,13.4,349,265,433,16.2,12.3,20.1,234,177,291,14.6,11.0,18.2,"46,000","41,893","50,107",,,,,,
17,081,IL,Jefferson County,"6,199","5,100","7,298",17.0,14.0,20.0,"2,088","1,627","2,549",24.9,19.4,30.4,"1,402","1,092","1,712",23.4,18.2,28.6,"40,527","38,060","42,994",,,,,,
17,083,IL,Jersey County,"2,204","1,714","2,694",10.0,7.8,12.2,730,558,902,14.3,10.9,17.7,479,364,594,12.6,9.6,15.6,"54,278","50,359","58,197",,,,,,
17,085,IL,Jo Daviess County,"2,094","1,606","2,582",9.3,7.1,11.5,713,541,885,15.5,11.8,19.2,474,358,590,13.9,10.5,17.3,"45,972","42,831","49,113",,,,,,
17,087,IL,Johnson County,"1,561","1,193","1,929",14.2,10.9,17.5,466,346,586,19.5,14.5,24.5,326,245,407,17.8,13.4,22.2,"41,743","37,894","45,592",,,,,,
17,089,IL,Kane County,"56,233","49,412","63,054",11.0,9.7,12.3,"24,173","20,775","27,571",16.4,14.1,18.7,"16,478","14,034","18,922",15.4,13.1,17.7,"65,430","62,985","67,875",,,,,,
17,091,IL,Kankakee County,"16,152","13,572","18,732",14.8,12.4,17.2,"5,675","4,501","6,849",20.2,16.0,24.4,"3,870","3,054","4,686",18.8,14.8,22.8,"45,707","42,986","48,428",,,,,,
17,093,IL,Kendall County,"5,341","4,247","6,435",4.6,3.6,5.6,"2,246","1,738","2,754",6.2,4.8,7.6,"1,469","1,123","1,815",5.7,4.4,7.0,"79,542","75,414","83,670",,,,,,
17,095,IL,Knox County,"7,519","5,990","9,048",15.4,12.3,18.5,"2,649","2,075","3,223",25.1,19.7,30.5,"1,760","1,377","2,143",22.6,17.7,27.5,"39,409","36,544","42,274",,,,,,
17,097,IL,Lake County,"61,515","54,254","68,776",9.0,7.9,10.1,"23,068","19,409","26,727",12.1,10.2,14.0,"15,259","12,738","17,780",10.6,8.8,12.4,"74,594","72,572","76,616",,,,,,
17,099,IL,La Salle County,"14,566","12,451","16,681",13.2,11.3,15.1,"4,534","3,646","5,422",17.6,14.1,21.1,"3,035","2,421","3,649",15.9,12.7,19.1,"49,414","46,536","52,292",,,,,,
17,101,IL,Lawrence County,"2,512","1,997","3,027",17.5,13.9,21.1,739,576,902,23.5,18.3,28.7,497,382,612,21.9,16.8,27.0,"37,428","33,946","40,910",,,,,,
17,103,IL,Lee County,"3,633","2,872","4,394",11.0,8.7,13.3,"1,145",888,"1,402",15.3,11.9,18.7,751,578,924,13.8,10.6,17.0,"48,749","45,449","52,049",,,,,,
17,105,IL,Livingston County,"4,096","3,219","4,973",11.5,9.0,14.0,"1,334","1,023","1,645",15.7,12.0,19.4,842,638,"1,046",13.3,10.1,16.5,"51,427","47,957","54,897",,,,,,
17,107,IL,Logan County,"2,985","2,289","3,681",11.5,8.8,14.2,"1,049",796,"1,302",17.9,13.6,22.2,701,531,871,16.4,12.4,20.4,"48,311","44,465","52,157",,,,,,
17,109,IL,McDonough County,"6,264","5,318","7,210",22.0,18.7,25.3,"1,190",946,"1,434",23.2,18.4,28.0,819,652,986,22.5,17.9,27.1,"37,890","34,640","41,140",,,,,,
17,111,IL,McHenry County,"22,381","19,311","25,451",7.3,6.3,8.3,"8,008","6,689","9,327",9.6,8.0,11.2,"5,424","4,545","6,303",8.5,7.1,9.9,"69,290","66,973","71,607",,,,,,
17,113,IL,McLean County,"18,665","16,352","20,978",11.7,10.2,13.2,"3,916","2,927","4,905",10.3,7.7,12.9,"2,684","1,995","3,373",9.8,7.3,12.3,"59,719","56,227","63,211",,,,,,
17,115,IL,Macon County,"18,973","16,596","21,350",17.7,15.5,19.9,"6,629","5,537","7,721",26.8,22.4,31.2,"4,073","3,257","4,889",22.8,18.2,27.4,"42,206","39,818","44,594",,,,,,
17,117,IL,Macoupin County,"6,075","4,967","7,183",13.0,10.6,15.4,"2,041","1,627","2,455",19.3,15.4,23.2,"1,287",997,"1,577",16.6,12.9,20.3,"45,995","42,515","49,475",,,,,,
17,119,IL,Madison County,"38,068","33,723","42,413",14.3,12.7,15.9,"13,140","11,414","14,866",21.8,18.9,24.7,"8,138","6,866","9,410",18.5,15.6,21.4,"51,706","49,845","53,567",,,,,,
17,121,IL,Marion County,"6,350","5,189","7,511",16.5,13.5,19.5,"2,389","1,862","2,916",26.6,20.7,32.5,"1,595","1,220","1,970",24.8,19.0,30.6,"38,182","35,509","40,855",,,,,,
17,123,IL,Marshall County,"1,401","1,136","1,666",11.4,9.3,13.5,473,370,576,17.7,13.9,21.5,304,234,374,15.2,11.7,18.7,"48,647","44,254","53,040",,,,,,
17,125,IL,Mason County,"2,153","1,750","2,556",15.0,12.2,17.8,741,589,893,23.6,18.7,28.5,457,353,561,19.2,14.8,23.6,"42,529","38,797","46,261",,,,,,
17,127,IL,Massac County,"2,528","1,983","3,073",16.7,13.1,20.3,914,702,"1,126",26.6,20.4,32.8,620,477,763,24.8,19.1,30.5,"39,636","36,807","42,465",,,,,,
17,129,IL,Menard County,"1,123",861,"1,385",9.0,6.9,11.1,413,313,513,14.0,10.6,17.4,278,211,345,12.6,9.6,15.6,"58,075","53,386","62,764",,,,,,
17,131,IL,Mercer County,"1,823","1,513","2,133",11.3,9.4,13.2,530,421,639,14.5,11.5,17.5,337,262,412,12.5,9.7,15.3,"46,871","43,957","49,785",,,,,,
17,133,IL,Monroe County,"1,588","1,232","1,944",4.9,3.8,6.0,461,353,569,5.8,4.5,7.1,289,223,355,4.8,3.7,5.9,"69,731","64,205","75,257",,,,,,
17,135,IL,Montgomery County,"3,961","3,148","4,774",14.4,11.5,17.3,"1,285","1,001","1,569",20.7,16.1,25.3,835,648,"1,022",18.5,14.4,22.6,"42,468","38,946","45,990",,,,,,
17,137,IL,Morgan County,"4,831","3,974","5,688",14.8,12.2,17.4,"1,511","1,184","1,838",21.0,16.4,25.6,977,758,"1,196",18.7,14.5,22.9,"43,753","40,982","46,524",,,,,,
17,139,IL,Moultrie County,"1,511","1,167","1,855",10.4,8.0,12.8,603,463,743,16.5,12.7,20.3,408,314,502,15.3,11.8,18.8,"47,459","43,640","51,278",,,,,,
17,141,IL,Ogle County,"5,696","4,608","6,784",10.8,8.7,12.9,"2,030","1,606","2,454",15.7,12.4,19.0,"1,313","1,021","1,605",13.4,10.4,16.4,"53,402","50,140","56,664",,,,,,
17,143,IL,Peoria County,"25,892","22,525","29,259",14.3,12.4,16.2,"9,374","7,612","11,136",21.4,17.4,25.4,"6,045","4,754","7,336",19.3,15.2,23.4,"50,166","48,197","52,135",,,,,,
17,145,IL,Perry County,"3,434","2,722","4,146",17.4,13.8,21.0,"1,091",858,"1,324",24.1,18.9,29.3,708,551,865,21.1,16.4,25.8,"38,916","35,697","42,135",,,,,,
17,147,IL,Piatt County,"1,219",954,"1,484",7.3,5.7,8.9,371,283,459,9.5,7.2,11.8,242,184,300,8.1,6.2,10.0,"54,350","50,270","58,430",,,,,,
17,149,IL,Pike County,"2,669","2,161","3,177",17.0,13.8,20.2,917,728,"1,106",25.3,20.1,30.5,620,491,749,23.7,18.8,28.6,"37,172","34,182","40,162",,,,,,
17,151,IL,Pope County,757,573,941,17.9,13.5,22.3,207,157,257,26.5,20.1,32.9,139,105,173,25.6,19.4,31.8,"37,926","35,584","40,268",,,,,,
17,153,IL,Pulaski County,"1,276",971,"1,581",20.8,15.8,25.8,502,376,628,36.2,27.1,45.3,345,259,431,33.6,25.3,41.9,"33,262","30,082","36,442",,,,,,
17,155,IL,Putnam County,469,355,583,7.8,5.9,9.7,172,131,213,13.7,10.4,17.0,116,88,144,12.3,9.3,15.3,"52,564","48,664","56,464",,,,,,
17,157,IL,Randolph County,"3,941","3,051","4,831",13.5,10.5,16.5,"1,255",951,"1,559",19.2,14.5,23.9,845,644,"1,046",17.5,13.3,21.7,"46,410","42,814","50,006",,,,,,
17,159,IL,Richland County,"2,302","1,801","2,803",14.5,11.3,17.7,729,550,908,20.7,15.6,25.8,492,374,610,19.1,14.5,23.7,"40,893","37,445","44,341",,,,,,
17,161,IL,Rock Island County,"17,881","14,996","20,766",12.5,10.5,14.5,"6,585","5,295","7,875",20.2,16.2,24.2,"4,329","3,456","5,202",18.7,14.9,22.5,"45,114","43,170","47,058",,,,,,
17,163,IL,St. Clair County,"42,224","36,809","47,639",15.9,13.9,17.9,"15,343","12,828","17,858",22.7,19.0,26.4,"10,522","8,746","12,298",21.3,17.7,24.9,"47,027","44,393","49,661",,,,,,
17,165,IL,Saline County,"4,687","3,845","5,529",19.4,15.9,22.9,"1,517","1,165","1,869",28.2,21.7,34.7,"1,025",785,"1,265",25.9,19.8,32.0,"37,170","34,094","40,246",,,,,,
17,167,IL,Sangamon County,"25,678","22,438","28,918",13.2,11.5,14.9,"9,039","7,420","10,658",19.7,16.2,23.2,"5,822","4,674","6,970",17.4,14.0,20.8,"51,057","48,170","53,944",,,,,,
17,169,IL,Schuyler County,892,700,"1,084",12.0,9.4,14.6,269,205,333,17.5,13.3,21.7,185,141,229,16.5,12.6,20.4,"45,481","41,231","49,731",,,,,,
17,171,IL,Scott County,509,391,627,9.7,7.5,11.9,162,123,201,13.0,9.9,16.1,108,82,134,11.7,8.8,14.6,"48,890","44,335","53,445",,,,,,
17,173,IL,Shelby County,"2,710","2,166","3,254",12.3,9.8,14.8,877,681,"1,073",17.7,13.7,21.7,569,438,700,15.4,11.8,19.0,"45,474","41,588","49,360",,,,,,
17,175,IL,Stark County,623,483,763,10.6,8.2,13.0,228,175,281,16.5,12.7,20.3,154,118,190,14.5,11.1,17.9,"49,280","45,281","53,279",,,,,,
17,177,IL,Stephenson County,"6,275","5,107","7,443",13.4,10.9,15.9,"2,225","1,736","2,714",21.1,16.5,25.7,"1,448","1,117","1,779",18.7,14.4,23.0,"42,869","39,652","46,086",,,,,,
17,179,IL,Tazewell County,"13,147","11,344","14,950",9.9,8.5,11.3,"4,289","3,540","5,038",13.7,11.3,16.1,"2,786","2,266","3,306",12.3,10.0,14.6,"50,737","48,561","52,913",,,,,,
17,181,IL,Union County,"3,231","2,591","3,871",18.4,14.8,22.0,976,745,"1,207",26.0,19.9,32.1,655,501,809,24.0,18.4,29.6,"39,764","36,603","42,925",,,,,,
17,183,IL,Vermilion County,"16,426","14,307","18,545",20.9,18.2,23.6,"6,090","5,036","7,144",31.3,25.9,36.7,"3,935","3,185","4,685",28.1,22.8,33.4,"38,534","36,765","40,303",,,,,,
17,185,IL,Wabash County,"1,693","1,324","2,062",14.4,11.3,17.5,530,403,657,20.5,15.6,25.4,350,267,433,18.6,14.2,23.0,"42,129","38,448","45,810",,,,,,
17,187,IL,Warren County,"2,292","1,804","2,780",13.9,11.0,16.8,744,574,914,19.3,14.9,23.7,502,390,614,17.7,13.7,21.7,"43,881","40,011","47,751",,,,,,
17,189,IL,Washington County,"1,183",898,"1,468",8.2,6.2,10.2,395,301,489,12.5,9.5,15.5,261,199,323,11.1,8.4,13.8,"51,209","46,725","55,693",,,,,,
17,191,IL,Wayne County,"2,473","1,952","2,994",14.9,11.8,18.0,839,645,"1,033",22.6,17.4,27.8,539,409,669,20.1,15.2,25.0,"40,630","37,775","43,485",,,,,,
17,193,IL,White County,"2,402","1,942","2,862",16.9,13.7,20.1,779,620,938,26.1,20.8,31.4,506,399,613,24.1,19.0,29.2,"39,964","36,329","43,599",,,,,,
17,195,IL,Whiteside County,"6,722","5,357","8,087",11.7,9.3,14.1,"2,446","1,910","2,982",18.3,14.3,22.3,"1,579","1,213","1,945",15.9,12.2,19.6,"45,606","42,675","48,537",,,,,,
17,197,IL,Will County,"57,207","51,706","62,708",8.5,7.7,9.3,"23,823","21,307","26,339",12.2,10.9,13.5,"15,700","13,756","17,644",10.7,9.4,12.0,"71,344","69,012","73,676",,,,,,
17,199,IL,Williamson County,"10,287","8,405","12,169",16.0,13.1,18.9,"3,391","2,600","4,182",23.5,18.0,29.0,"2,234","1,689","2,779",21.4,16.2,26.6,"43,004","40,933","45,075",,,,,,
17,201,IL,Winnebago County,"50,817","46,723","54,911",17.5,16.1,18.9,"19,612","17,668","21,556",27.2,24.5,29.9,"12,513","11,056","13,970",23.8,21.0,26.6,"44,336","42,479","46,193",,,,,,
17,203,IL,Woodford County,"2,804","2,286","3,322",7.5,6.1,8.9,942,748,"1,136",9.6,7.6,11.6,623,492,754,8.5,6.7,10.3,"65,931","60,791","71,071",,,,,,
18,000,IN,Indiana,"960,402","942,495","978,309",15.3,15.0,15.6,"340,700","330,138","351,262",21.6,20.9,22.3,"224,269","214,987","233,551",19.6,18.8,20.4,"44,616","44,178","45,054","107,909","102,827","112,991",25.4,24.2,26.6
18,001,IN,Adams County,"5,705","4,669","6,741",16.8,13.7,19.9,"3,136","2,453","3,819",29.6,23.2,36.0,"2,193","1,721","2,665",29.7,23.3,36.1,"43,121","39,862","46,380",,,,,,
18,003,IN,Allen County,"48,764","43,992","53,536",13.9,12.5,15.3,"18,672","15,939","21,405",19.8,16.9,22.7,"13,378","11,419","15,337",19.8,16.9,22.7,"47,014","45,479","48,549",,,,,,
18,005,IN,Bartholomew County,"9,691","7,974","11,408",12.8,10.5,15.1,"4,170","3,410","4,930",22.0,18.0,26.0,"2,646","2,104","3,188",19.4,15.4,23.4,"49,045","45,284","52,806",,,,,,
18,007,IN,Benton County,996,783,"1,209",11.3,8.9,13.7,398,307,489,17.5,13.5,21.5,263,203,323,16.0,12.4,19.6,"47,520","43,081","51,959",,,,,,
18,009,IN,Blackford County,"2,001","1,618","2,384",16.0,12.9,19.1,689,542,836,24.3,19.1,29.5,454,355,553,21.9,17.1,26.7,"38,637","36,035","41,239",,,,,,
18,011,IN,Boone County,"4,516","3,645","5,387",8.0,6.5,9.5,"1,512","1,190","1,834",9.6,7.6,11.6,940,727,"1,153",8.0,6.2,9.8,"66,023","60,492","71,554",,,,,,
18,013,IN,Brown County,"1,985","1,577","2,393",13.2,10.5,15.9,647,507,787,21.0,16.5,25.5,443,347,539,19.3,15.1,23.5,"46,770","42,748","50,792",,,,,,
18,015,IN,Carroll County,"2,021","1,548","2,494",10.1,7.7,12.5,784,597,971,16.3,12.4,20.2,533,407,659,14.8,11.3,18.3,"49,966","45,505","54,427",,,,,,
18,017,IN,Cass County,"6,354","5,454","7,254",16.7,14.3,19.1,"2,487","2,096","2,878",25.5,21.5,29.5,"1,482","1,204","1,760",20.9,17.0,24.8,"38,859","36,462","41,256",,,,,,
18,019,IN,Clark County,"13,632","11,475","15,789",12.5,10.5,14.5,"4,890","3,946","5,834",19.1,15.4,22.8,"3,159","2,523","3,795",17.3,13.8,20.8,"44,775","42,282","47,268",,,,,,
18,021,IN,Clay County,"3,610","2,885","4,335",13.6,10.9,16.3,"1,391","1,099","1,683",22.2,17.5,26.9,882,682,"1,082",18.8,14.5,23.1,"42,233","39,375","45,091",,,,,,
18,023,IN,Clinton County,"4,117","3,184","5,050",12.8,9.9,15.7,"1,865","1,421","2,309",21.5,16.4,26.6,"1,232",942,"1,522",20.0,15.3,24.7,"47,229","44,282","50,176",,,,,,
18,025,IN,Crawford County,"1,806","1,382","2,230",17.0,13.0,21.0,684,518,850,28.0,21.2,34.8,470,357,583,26.2,19.9,32.5,"39,358","36,273","42,443",,,,,,
18,027,IN,Daviess County,"4,577","3,589","5,565",14.7,11.5,17.9,"2,139","1,634","2,644",23.7,18.1,29.3,"1,459","1,114","1,804",23.0,17.6,28.4,"42,318","39,214","45,422",,,,,,
18,029,IN,Dearborn County,"4,997","4,105","5,889",10.1,8.3,11.9,"1,737","1,345","2,129",14.2,11.0,17.4,"1,145",883,"1,407",12.5,9.6,15.4,"55,817","51,187","60,447",,,,,,
18,031,IN,Decatur County,"3,436","2,713","4,159",13.6,10.7,16.5,"1,397","1,097","1,697",21.7,17.0,26.4,922,720,"1,124",19.4,15.1,23.7,"49,551","47,042","52,060",,,,,,
18,033,IN,De Kalb County,"4,405","3,539","5,271",10.6,8.5,12.7,"1,695","1,279","2,111",15.6,11.8,19.4,"1,142",864,"1,420",14.2,10.7,17.7,"46,781","43,051","50,511",,,,,,
18,035,IN,Delaware County,"26,339","24,012","28,666",24.2,22.1,26.3,"6,232","5,201","7,263",27.5,23.0,32.0,"3,921","3,159","4,683",24.0,19.3,28.7,"36,362","34,686","38,038",,,,,,
18,037,IN,Dubois County,"3,459","2,770","4,148",8.4,6.7,10.1,"1,036",804,"1,268",9.9,7.7,12.1,677,522,832,8.7,6.7,10.7,"51,885","49,072","54,698",,,,,,
18,039,IN,Elkhart County,"33,270","29,425","37,115",17.2,15.2,19.2,"14,732","12,791","16,673",26.8,23.3,30.3,"9,631","8,274","10,988",24.7,21.2,28.2,"42,168","40,605","43,731",,,,,,
